,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
161,2025-10-22 20:54:48.594707,-0.4299107491970062,0.24817615747451782,0.8670006990432739,526.8289184570312,-45.97340774536133,0.0,47,145,140,153,-5.54432,0.11858606,2.8838308,519,431,298,168,0,-170.58782049049236,37.70125911159306,494.48257344851004,522.7066309069053,-45.82505451126991,0.0,526.8304184150429,-42.14496946748159,0.0,1,1
162,2025-10-22 20:54:48.661601,-0.4290151298046112,0.2485235333442688,0.8670006990432739,525.890380859375,-45.51126480102539,-2.842170943040401e-14,47,144,142,153,-4.9378376,2.1087856,2.982168,518,432,298,168,0,-170.93775345585388,38.17804817114636,494.32530077412025,522.4679362744309,-45.50130495149662,-5.684341886080802e-14,526.5917237825684,-41.821219907708326,0.0,1,1
163,2025-10-22 20:54:48.725921,-0.42773449420928955,0.24817615747451782,0.8721376657485962,523.766845703125,-43.919124603271484,2.842170943040401e-14,47,146,142,155,-5.180729,5.0390377,3.1536338,518,432,298,168,0,-171.08589548063506,38.41088714034759,494.25967017182126,520.4172823951062,-44.218290227157325,5.684341886080802e-14,524.5410699032436,-40.53820518336899,0.0,1,1
2025-10-30 21:13:27.234,147.5232278663015,98.62484023797472,0.0
2025-10-30 21:13:27.516,196.9961419459297,83.44196393985308,0.0
2025-10-30 21:13:27.798,192.29201354417057,83.54021240920437,0.0
2025-10-30 21:13:28.062,246.96544681057276,93.59838098380439,0.0
2025-10-30 21:13:28.305,278.0304916296792,99.03892988973348,0.0
2025-10-30 21:13:28.595,289.0705729493301,103.84042792237312,0.0
2025-10-30 21:13:28.875,294.06899379522963,97.27047085918328,0.0
2025-10-30 21:13:29.154,313.91016779991816,115.01620106037558,0.0
2025-10-30 21:13:29.396,321.4905702928875,127.5274932921877,0.0
2025-10-30 21:13:29.673,336.9472024321704,132.5863286649508,0.0
2025-10-30 21:13:29.964,316.914152049708,126.29044347877681,0.0
2025-10-30 21:13:30.244,206.2883800592055,124.09297014643587,0.0
2025-10-30 21:13:30.533,93.24918782317445,129.44935058462252,0.0
2025-10-30 21:13:30.811,85.61307698792687,128.97643613102173,0.0
2025-10-30 21:13:31.107,97.29620372990006,121.5841237924255,0.0
2025-10-30 21:13:31.407,94.64301474801478,111.61749020640815,0.0
2025-10-30 21:13:31.697,72.76543940073026,114.86828153398739,0.0
2025-10-30 21:13:31.983,38.08025369165151,43.702527650794906,0.0
2025-10-30 21:13:32.293,-8.982070671445612,47.31623605987631,0.0
2025-10-30 21:13:32.563,2.4898492748860264,39.553893581545516,0.0
2025-10-30 21:13:32.821,6.371742512391123,23.07102251579952,0.0
2025-10-30 21:13:33.103,-15.268796897385485,32.12043221740421,0.0
2025-10-30 21:13:33.378,-11.122699873051133,40.67101384477063,0.0
2025-10-30 21:13:33.716,-2.221747724162995,22.438621871795487,0.0
2025-10-30 21:13:34.056,113.45211663185843,28.807254783248325,0.0
2025-10-30 21:13:34.374,287.84953215586285,23.54444554073789,0.0
2025-10-30 21:13:34.644,300.3278834455535,26.913293032847097,0.0
2025-10-30 21:13:34.946,324.24021936030977,23.337057637681102,0.0
2025-10-30 21:13:35.233,321.13336934202425,17.01483271127627,0.0
2025-10-30 21:13:35.516,314.79363999611064,24.324410551183618,0.0
2025-10-30 21:13:35.820,319.45635766848795,34.92575981714889,0.0
2025-10-30 21:13:36.145,200.42029224249472,82.92048810318519,0.0
2025-10-30 21:13:36.448,216.15277555579922,90.90901722169536,0.0
2025-10-30 21:13:36.736,222.65629314037267,83.15510611810795,0.0
2025-10-30 21:13:37.017,222.5921069303522,91.36460916730036,0.0
2025-10-30 21:13:37.303,143.82139857744272,104.57780750250782,0.0
2025-10-30 21:13:37.642,144.721647136439,105.99288320566856,0.0
2025-10-30 21:13:37.957,124.62223994546152,112.09106215151621,0.0
2025-10-30 21:13:38.277,143.26862121283085,102.58618490186072,0.0
2025-10-30 21:13:38.578,116.57070136252761,110.06405608285695,0.0
2025-10-30 21:13:38.917,145.30126510777365,106.45215485783379,0.0
2025-10-30 21:13:39.251,119.9276464860936,112.16602047298898,0.0
2025-10-30 21:13:39.546,146.82601049547992,105.80372839884961,0.0
2025-10-30 21:13:39.869,5.534182821063112,41.121512536510274,0.0
2025-10-30 21:13:40.236,-3.221063907752111,33.2227010709738,0.0
2025-10-30 21:13:40.558,-4.642744565434938,40.398971537567725,0.0
2025-10-30 21:13:40.890,5.237010231873015,36.36969911190842,0.0
2025-10-30 21:13:41.226,-24.59063604008945,34.71008391167548,0.0
2025-10-30 21:13:41.556,-27.734888528455215,56.940861132974625,0.0
2025-10-30 21:13:41.894,47.91739447400256,133.72249420532881,0.0
2025-10-30 21:13:42.227,48.88951588001464,128.71956925139403,0.0
2025-10-30 21:13:42.571,44.2034147487833,135.0116295267724,0.0
2025-10-30 21:13:42.894,49.35325401854246,133.59728519015013,0.0
2025-10-30 21:13:43.215,29.05710941731911,140.01158605433147,0.0
2025-10-30 21:13:43.542,48.81200376288916,123.03521882721466,0.0
2025-10-30 21:13:43.918,5.131735271129017,140.70671809535295,0.0
2025-10-30 21:13:44.325,0.7325542411210364,150.43119839668944,0.0
2025-10-30 21:13:44.673,40.47038558692465,160.14308154328617,0.0
2025-10-30 21:13:45.028,-17.42484803210651,176.24198703769852,0.0
2025-10-30 21:13:45.417,34.7144923135358,170.0360921416302,0.0
2025-10-30 21:13:45.803,-6.24650067578871,158.5486305015387,0.0
2025-10-30 21:13:46.190,14.922435866819498,144.3651809942683,0.0
2025-10-30 21:13:46.583,247.3000549370418,108.55022292800908,0.0
2025-10-30 21:13:46.946,334.41037145371155,115.24151602751218,0.0
2025-10-30 21:13:47.299,332.27120946142,102.19688165732072,0.0
2025-10-30 21:13:47.661,287.53745312884377,116.47479646740508,0.0
2025-10-30 21:13:48.034,322.22177150376393,111.13132487979502,0.0
2025-10-30 21:13:48.432,340.13089771942873,100.09569970121296,0.0
2025-10-30 21:13:48.822,286.4363393685783,118.65137192394315,0.0
2025-10-30 21:13:49.237,236.89829474452665,145.520460743809,0.0
2025-10-30 21:13:49.627,259.28579673366363,128.73151774956918,0.0
2025-10-30 21:13:49.991,230.763133187898,70.75899691221602,0.0
2025-10-30 21:13:50.402,133.67221709805312,64.55543123933202,0.0
2025-10-30 21:13:50.776,74.29161089863905,42.665087362235724,0.0
2025-10-30 21:13:51.157,129.47087581071224,34.39521685410936,0.0
2025-10-30 21:13:51.549,199.88301747687905,49.54573477330143,0.0
2025-10-30 21:13:51.920,256.8058484032863,44.78412034174566,0.0
2025-10-30 21:13:52.312,296.96245222253646,45.50531677835618,0.0
2025-10-30 21:13:52.703,304.498838099156,57.22538654920842,0.0
2025-10-30 21:13:53.086,299.9213039969237,49.02122068829091,0.0
2025-10-30 21:13:53.460,286.4241633442627,59.90404117921233,0.0
2025-10-30 21:13:53.833,297.67709555289986,84.30124777859032,0.0
2025-10-30 21:13:54.272,307.38051848356594,85.4799418625886,0.0
2025-10-30 21:13:54.700,286.7010021532657,115.57935135051125,0.0
2025-10-30 21:13:55.062,296.0186174053693,130.3680501370237,0.0
2025-10-30 21:13:55.465,293.8475974195491,108.47473087286505,0.0
2025-10-30 21:13:55.831,302.8819419057312,114.94033569486504,0.0
2025-10-30 21:13:56.232,294.9901641448584,107.77507149443701,0.0
2025-10-30 21:13:56.645,314.6939457534981,108.19483079456208,0.0
2025-10-30 21:13:57.027,314.4533448944343,111.46558396096334,0.0
2025-10-30 21:13:57.405,299.2796736829704,120.61357029438116,0.0
2025-10-30 21:13:57.802,318.3350937418514,123.94445372549421,0.0
2025-10-30 21:13:58.220,318.46311624361306,123.67934295697032,0.0
2025-10-30 21:13:58.643,201.71729498088655,130.56543930847627,0.0
2025-10-30 21:13:59.078,128.04271835068442,129.56711163613176,0.0
2025-10-30 21:13:59.507,151.9125272123772,77.41236558438175,0.0
2025-10-30 21:13:59.897,186.75232108943993,22.456588606422756,0.0
2025-10-30 21:14:00.318,177.32099011352466,13.915636154128482,0.0
2025-10-30 21:14:00.747,221.76769016495666,13.399502577673033,0.0
2025-10-30 21:14:01.161,174.96790075628599,76.7847487562824,0.0
2025-10-30 21:14:01.608,185.4407885459383,117.74582694108568,0.0
2025-10-30 21:14:02.029,186.7398648333342,107.17864477119426,0.0
2025-10-30 21:14:02.474,162.17094778500393,73.84163294180112,0.0
2025-10-30 21:14:02.919,2.546752178280528,57.490216319889825,0.0
2025-10-30 21:14:03.339,29.54569410709128,66.66835526646997,0.0
2025-10-30 21:14:03.765,326.7157459085002,55.85358640819983,0.0
2025-10-30 21:14:04.208,321.02937919320965,50.858215799134086,0.0
2025-10-30 21:14:04.681,102.2316341326414,68.71154394164193,0.0
2025-10-30 21:14:05.096,35.89683387461906,55.036666663954975,0.0
2025-10-30 21:14:05.524,98.85451828053424,58.47905587948147,0.0
2025-10-30 21:14:05.932,173.4981193896188,90.85061304565063,0.0
2025-10-30 21:14:06.376,196.38802696542174,80.95286724863452,0.0
2025-10-30 21:14:06.838,298.71901439243095,75.07331208948708,0.0
2025-10-30 21:14:07.252,335.24500686120257,53.468839843296465,0.0
2025-10-30 21:14:07.671,282.13383980191634,61.65480206486182,0.0
2025-10-30 21:14:08.116,101.44331073104175,82.36304571135598,0.0
2025-10-30 21:14:08.576,101.3771049932195,104.49216732886438,0.0
2025-10-30 21:14:09.041,88.32285616271528,117.20804520937854,0.0
2025-10-30 21:14:09.489,184.28047303326412,31.596391198668222,0.0
2025-10-30 21:14:09.932,181.81949220608675,25.5852727087644,0.0
2025-10-30 21:14:10.377,167.37111913719582,27.534387624621836,0.0
2025-10-30 21:14:10.858,169.3751722228725,27.1606864938569,0.0
2025-10-30 21:14:11.314,226.70418216679008,101.23869638290677,0.0
2025-10-30 21:14:11.780,190.0751712669553,116.49784845340457,0.0
2025-10-30 21:14:12.231,165.152138450626,115.11504927200642,0.0
2025-10-30 21:14:12.713,152.71283003189137,121.64967186575265,0.0
2025-10-30 21:14:13.183,108.5583515819069,110.89832024831496,0.0
2025-10-30 21:14:13.625,-7.402613023301157,157.6602823028465,0.0
2025-10-30 21:14:14.072,95.01420807034027,119.4774061538287,0.0
2025-10-30 21:14:14.592,149.15532992554915,79.61842813153743,0.0
2025-10-30 21:14:15.082,347.9504309661132,64.61517861523255,0.0
2025-10-30 21:14:15.550,362.8729493714018,48.2438913575468,0.0
